ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60610,3,01/17/2021,01/23/2021,79,2708,202,6940.2,1650,47073,4229,120641.2,0.0,0.1,1,26,2.6,66.6,39019,60610-2021-3,POINT (-87.63581 41.90455)
60610,4,01/24/2021,01/30/2021,63,2771,162,7101.7,1572,48645,4029,124670,0.0,0.1,1,27,2.6,69.2,39019,60610-2021-4,POINT (-87.63581 41.90455)
60610,5,01/31/2021,02/06/2021,40,2811,102,7204.2,1501,50146,3847,128516.9,0.0,0.1,2,29,5.1,74.3,39019,60610-2021-5,POINT (-87.63581 41.90455)
60610,51,12/19/2021,12/25/2021,716,6097,1835,15625.7,4331,135956,11100,348435.4,0.2,0.0,0,37,0.0,94.8,39019,60610-2021-51,POINT (-87.63581 41.90455)
60610,52,12/26/2021,01/01/2022,520,6617,1333,16958.4,2932,138888,7514,355949.7,0.2,0.1,0,37,0.0,94.8,39019,60610-2021-52,POINT (-87.63581 41.90455)
60610,6,02/07/2021,02/13/2021,45,2856,115,7319.5,1569,51715,4021,132538,0.0,0.1,1,30,2.6,76.9,39019,60610-2021-6,POINT (-87.63581 41.90455)
60610,7,02/14/2021,02/20/2021,38,2894,97,7416.9,1433,53148,3673,136210.6,0.0,0.1,0,30,0.0,76.9,39019,60610-2021-7,POINT (-87.63581 41.90455)
60610,8,02/21/2021,02/27/2021,50,2944,128,7545,1531,54679,3924,140134.3,0.0,0.1,0,30,0.0,76.9,39019,60610-2021-8,POINT (-87.63581 41.90455)
60610,9,02/28/2021,03/06/2021,32,2976,82,7627.1,1589,56268,4072,144206.7,0.0,0.1,0,30,0.0,76.9,39019,60610-2021-9,POINT (-87.63581 41.90455)
60610,1,01/02/2022,01/08/2022,505,7122,1294,18252.6,3487,142375,8937,364886.3,0.2,0.1,4,41,10.3,105.1,39019,60610-2022-1,POINT (-87.63581 41.90455)
60610,10,03/06/2022,03/12/2022,23,7912,59,20277.3,1827,163191,4682,418234.7,0.0,0.1,1,54,2.6,138.4,39019,60610-2022-10,POINT (-87.63581 41.90455)
60610,11,03/13/2022,03/19/2022,19,7931,49,20326,1703,164894,4364,422599.2,0.0,0.1,0,54,0.0,138.4,39019,60610-2022-11,POINT (-87.63581 41.90455)
60610,12,03/20/2022,03/26/2022,33,7964,85,20410.6,1471,166365,3770,426369.2,0.0,0.1,0,54,0.0,138.4,39019,60610-2022-12,POINT (-87.63581 41.90455)
60610,13,03/27/2022,04/02/2022,49,8013,126,20536.1,1518,167883,3890,430259.6,0.0,0.1,0,54,0.0,138.4,39019,60610-2022-13,POINT (-87.63581 41.90455)
60610,14,04/03/2022,04/09/2022,70,8083,179,20715.5,1487,169370,3811,434070.6,0.1,0.1,0,54,0.0,138.4,39019,60610-2022-14,POINT (-87.63581 41.90455)
60610,15,04/10/2022,04/16/2022,86,8169,220,20936,1345,170715,3447,437517.6,0.1,0.1,0,54,0.0,138.4,39019,60610-2022-15,POINT (-87.63581 41.90455)
60610,16,04/17/2022,04/23/2022,86,8255,220,21156.4,1748,172463,4480,441997.5,0.1,0.1,0,54,0.0,138.4,39019,60610-2022-16,POINT (-87.63581 41.90455)
60610,17,04/24/2022,04/30/2022,114,8369,292,21448.5,1761,174224,4513,446510.7,0.1,0.1,0,54,0.0,138.4,39019,60610-2022-17,POINT (-87.63581 41.90455)
60610,18,05/01/2022,05/07/2022,159,8528,408,21856,1915,176139,4908,451418.5,0.1,0.1,0,54,0.0,138.4,39019,60610-2022-18,POINT (-87.63581 41.90455)
60610,19,05/08/2022,05/14/2022,163,8691,418,22273.8,1869,178008,4790,456208.5,0.1,0.1,0,54,0.0,138.4,39019,60610-2022-19,POINT (-87.63581 41.90455)
60610,2,01/09/2022,01/15/2022,283,7405,725,18977.9,3158,145533,8094,372979.8,0.1,0.1,5,46,12.8,117.9,39019,60610-2022-2,POINT (-87.63581 41.90455)
60610,20,05/15/2022,05/21/2022,161,8852,413,22686.4,1974,179982,5059,461267.6,0.1,0.1,0,54,0.0,138.4,39019,60610-2022-20,POINT (-87.63581 41.90455)
60610,21,05/22/2022,05/28/2022,168,9020,431,23116.9,1939,181921,4969,466237,0.1,0.1,0,54,0.0,138.4,39019,60610-2022-21,POINT (-87.63581 41.90455)
60610,22,05/29/2022,06/04/2022,110,9130,282,23398.9,1839,183760,4713,470950,0.1,0.1,0,54,0.0,138.4,39019,60610-2022-22,POINT (-87.63581 41.90455)
60610,23,06/05/2022,06/11/2022,78,9208,200,23598.8,1494,185254,3829,474779,0.1,0.1,0,54,0.0,138.4,39019,60610-2022-23,POINT (-87.63581 41.90455)
60610,24,06/12/2022,06/18/2022,89,9297,228,23826.9,1057,186311,2709,477487.9,0.1,0.1,0,54,0.0,138.4,39019,60610-2022-24,POINT (-87.63581 41.90455)
60610,25,06/19/2022,06/25/2022,105,9402,269,24096,962,187273,2466,479953.4,0.1,0.1,0,54,0.0,138.4,39019,60610-2022-25,POINT (-87.63581 41.90455)
60610,26,06/26/2022,07/02/2022,104,9506,266,24362.5,986,188259,2527,482480.3,0.1,0.1,0,54,0.0,138.4,39019,60610-2022-26,POINT (-87.63581 41.90455)
60610,27,07/03/2022,07/09/2022,68,9574,174,24536.8,895,189154,2294,484774.1,0.1,0.1,0,54,0.0,138.4,39019,60610-2022-27,POINT (-87.63581 41.90455)
60610,28,07/10/2022,07/16/2022,94,9668,241,24777.7,952,190106,2440,487213.9,0.1,0.1,0,54,0.0,138.4,39019,60610-2022-28,POINT (-87.63581 41.90455)
60610,29,07/17/2022,07/23/2022,74,9742,190,24967.3,714,190820,1830,489043.8,0.1,0.1,0,54,0.0,138.4,39019,60610-2022-29,POINT (-87.63581 41.90455)
60610,3,01/16/2022,01/22/2022,169,7574,433,19411.1,2965,148498,7599,380578.7,0.1,0.1,1,47,2.6,120.5,39019,60610-2022-3,POINT (-87.63581 41.90455)
60610,30,07/24/2022,07/30/2022,92,9834,236,25203.1,800,191620,2050,491094.1,0.1,0.1,0,54,0.0,138.4,39019,60610-2022-30,POINT (-87.63581 41.90455)
60610,31,07/31/2022,08/06/2022,73,9907,187,25390.2,769,192389,1971,493064.9,0.1,0.1,0,54,0.0,138.4,39019,60610-2022-31,POINT (-87.63581 41.90455)
60610,32,08/07/2022,08/13/2022,70,9977,179,25569.6,663,193052,1699,494764.1,0.1,0.1,0,54,0.0,138.4,39019,60610-2022-32,POINT (-87.63581 41.90455)
60610,33,08/14/2022,08/20/2022,47,10024,120,25690,779,193831,1996,496760.6,0.1,0.1,0,54,0.0,138.4,39019,60610-2022-33,POINT (-87.63581 41.90455)
60610,34,08/21/2022,08/27/2022,58,10082,149,25838.7,858,194689,2199,498959.5,0.1,0.1,0,54,0.0,138.4,39019,60610-2022-34,POINT (-87.63581 41.90455)
60610,35,08/28/2022,09/03/2022,41,10123,105,25943.8,936,195625,2399,501358.3,0.1,0.1,0,54,0.0,138.4,39019,60610-2022-35,POINT (-87.63581 41.90455)
60610,36,09/04/2022,09/10/2022,50,10173,128,26071.9,854,196479,2189,503547,0.1,0.1,0,54,0.0,138.4,39019,60610-2022-36,POINT (-87.63581 41.90455)
60610,37,09/11/2022,09/17/2022,39,10212,100,26171.9,867,197346,2222,505769,0.1,0.1,0,54,0.0,138.4,39019,60610-2022-37,POINT (-87.63581 41.90455)
60610,38,09/18/2022,09/24/2022,27,10239,69,26241.1,844,198190,2163,507932,0.0,0.1,0,54,0.0,138.4,39019,60610-2022-38,POINT (-87.63581 41.90455)
60610,39,09/25/2022,10/01/2022,34,10273,87,26328.2,818,199008,2096,510028.4,0.0,0.1,1,55,2.6,141.0,39019,60610-2022-39,POINT (-87.63581 41.90455)
60610,4,01/23/2022,01/29/2022,125,7699,320,19731.4,2717,151215,6963,387542,0.1,0.1,2,49,5.1,125.6,39019,60610-2022-4,POINT (-87.63581 41.90455)
60610,40,10/02/2022,10/08/2022,33,10306,85,26412.8,928,199936,2378,512406.8,0.0,0.1,0,55,0.0,141.0,39019,60610-2022-40,POINT (-87.63581 41.90455)
60610,41,10/09/2022,10/15/2022,33,10339,85,26497.3,927,200863,2376,514782.5,0.0,0.1,0,55,0.0,141.0,39019,60610-2022-41,POINT (-87.63581 41.90455)
60610,5,01/30/2022,02/05/2022,69,7768,177,19908.2,2210,153425,5664,393205.9,0.0,0.1,2,51,5.1,130.7,39019,60610-2022-5,POINT (-87.63581 41.90455)
60610,6,02/06/2022,02/12/2022,46,7814,118,20026.1,2150,155575,5510,398716,0.0,0.1,1,52,2.6,133.3,39019,60610-2022-6,POINT (-87.63581 41.90455)
60610,7,02/13/2022,02/19/2022,30,7844,77,20103,1928,157503,4941,403657.2,0.0,0.1,1,53,2.6,135.8,39019,60610-2022-7,POINT (-87.63581 41.90455)
60610,8,02/20/2022,02/26/2022,22,7866,56,20159.4,1797,159300,4605,408262.6,0.0,0.1,0,53,0.0,135.8,39019,60610-2022-8,POINT (-87.63581 41.90455)
60610,9,02/27/2022,03/05/2022,23,7889,59,20218.4,2064,161364,5290,413552.4,0.0,0.1,0,53,0.0,135.8,39019,60610-2022-9,POINT (-87.63581 41.90455)
60611,28,07/05/2020,07/11/2020,27,224,83,690.8,814,5705,2510,17593.9,0.0,0.1,0,3,0.0,9.3,32426,60611-2020-28,POINT (-87.620291 41.894734)
60611,29,07/12/2020,07/18/2020,17,241,52,743.2,723,6428,2230,19823.6,0.0,0.0,0,3,0.0,9.3,32426,60611-2020-29,POINT (-87.620291 41.894734)
60611,30,07/19/2020,07/25/2020,23,264,71,814.2,768,7196,2368,22192.1,0.0,0.0,0,3,0.0,9.3,32426,60611-2020-30,POINT (-87.620291 41.894734)
60611,31,07/26/2020,08/01/2020,22,286,68,882,734,7930,2264,24455.7,0.0,0.0,0,3,0.0,9.3,32426,60611-2020-31,POINT (-87.620291 41.894734)
60611,32,08/02/2020,08/08/2020,21,307,65,946.8,647,8577,1995,26451,0.0,0.0,0,3,0.0,9.3,32426,60611-2020-32,POINT (-87.620291 41.894734)
60611,33,08/09/2020,08/15/2020,29,336,89,1036.2,813,9390,2507,28958.2,0.0,0.0,0,3,0.0,9.3,32426,60611-2020-33,POINT (-87.620291 41.894734)
60611,34,08/16/2020,08/22/2020,18,354,56,1091.7,838,10228,2584,31542.6,0.0,0.0,0,3,0.0,9.3,32426,60611-2020-34,POINT (-87.620291 41.894734)
60611,35,08/23/2020,08/29/2020,18,372,56,1147.2,772,11000,2381,33923.4,0.0,0.0,1,4,3.1,12.3,32426,60611-2020-35,POINT (-87.620291 41.894734)
60611,36,08/30/2020,09/05/2020,19,391,59,1205.8,777,11777,2396,36319.6,0.0,0.0,0,4,0.0,12.3,32426,60611-2020-36,POINT (-87.620291 41.894734)
60611,37,09/06/2020,09/12/2020,21,412,65,1270.6,694,12471,2140,38459.9,0.0,0.0,0,4,0.0,12.3,32426,60611-2020-37,POINT (-87.620291 41.894734)
60611,38,09/13/2020,09/19/2020,24,436,74,1344.6,862,13333,2658,41118.2,0.0,0.0,0,4,0.0,12.3,32426,60611-2020-38,POINT (-87.620291 41.894734)
60611,39,09/20/2020,09/26/2020,26,462,80,1424.8,854,14187,2634,43751.9,0.0,0.0,0,4,0.0,12.3,32426,60611-2020-39,POINT (-87.620291 41.894734)
60611,40,09/27/2020,10/03/2020,27,489,83,1508,923,15110,2846,46598.4,0.0,0.0,0,4,0.0,12.3,32426,60611-2020-40,POINT (-87.620291 41.894734)
60611,41,10/04/2020,10/10/2020,34,523,105,1612.9,1176,16286,3627,50225.1,0.0,0.0,0,4,0.0,12.3,32426,60611-2020-41,POINT (-87.620291 41.894734)
60611,42,10/11/2020,10/17/2020,37,560,114,1727,1229,17515,3790,54015.3,0.0,0.0,0,4,0.0,12.3,32426,60611-2020-42,POINT (-87.620291 41.894734)
60611,43,10/18/2020,10/24/2020,92,652,284,2010.7,1604,19119,4947,58961.9,0.1,0.0,0,4,0.0,12.3,32426,60611-2020-43,POINT (-87.620291 41.894734)
60611,44,10/25/2020,10/31/2020,117,769,361,2371.6,1626,20745,5014,63976.4,0.1,0.0,0,4,0.0,12.3,32426,60611-2020-44,POINT (-87.620291 41.894734)
60611,45,11/01/2020,11/07/2020,151,920,466,2837.2,1658,22403,5113,69089.6,0.1,0.0,1,5,3.1,15.4,32426,60611-2020-45,POINT (-87.620291 41.894734)
60611,46,11/08/2020,11/14/2020,153,1073,472,3309.1,1489,23892,4592,73681.6,0.1,0.1,0,5,0.0,15.4,32426,60611-2020-46,POINT (-87.620291 41.894734)
60611,47,11/15/2020,11/21/2020,128,1201,395,3703.8,1955,25847,6029,79710.7,0.1,0.1,0,5,0.0,15.4,32426,60611-2020-47,POINT (-87.620291 41.894734)
60611,48,11/22/2020,11/28/2020,86,1287,265,3969,1385,27232,4271,83982,0.1,0.1,1,6,3.1,18.5,32426,60611-2020-48,POINT (-87.620291 41.894734)
60611,49,11/29/2020,12/05/2020,94,1381,290,4258.9,1319,28551,4068,88049.7,0.1,0.1,0,6,0.0,18.5,32426,60611-2020-49,POINT (-87.620291 41.894734)
60611,50,12/06/2020,12/12/2020,73,1454,225,4484.1,1144,29695,3528,91577.7,0.1,0.1,1,7,3.1,21.6,32426,60611-2020-50,POINT (-87.620291 41.894734)
60611,51,12/13/2020,12/19/2020,77,1531,238,4721.5,1423,31118,4388,95966.2,0.1,0.1,2,9,6.2,27.8,32426,60611-2020-51,POINT (-87.620291 41.894734)
60611,52,12/20/2020,12/26/2020,40,1571,123,4844.9,1225,32343,3778,99744,0.0,0.1,1,10,3.1,30.8,32426,60611-2020-52,POINT (-87.620291 41.894734)
60611,53,12/27/2020,01/02/2021,86,1657,265,5110.1,1043,33386,3217,102960.6,0.1,0.1,1,11,3.1,33.9,32426,60611-2020-53,POINT (-87.620291 41.894734)
60611,1,01/03/2021,01/09/2021,85,1742,262,5372.2,1618,35004,4990,107950.4,0.0,0.1,0,11,0.0,33.9,32426,60611-2021-1,POINT (-87.620291 41.894734)
60611,10,03/07/2021,03/13/2021,26,2012,80,6204.9,1263,45054,3895,138944.1,0.0,0.0,0,14,0.0,43.2,32426,60611-2021-10,POINT (-87.620291 41.894734)
60611,11,03/14/2021,03/20/2021,41,2053,126,6331.3,1370,46424,4225,143169.1,0.0,0.0,1,15,3.1,46.3,32426,60611-2021-11,POINT (-87.620291 41.894734)
60611,12,03/21/2021,03/27/2021,48,2101,148,6479.4,1081,47505,3334,146502.8,0.0,0.0,0,15,0.0,46.3,32426,60611-2021-12,POINT (-87.620291 41.894734)
60611,13,03/28/2021,04/03/2021,49,2150,151,6630.5,1338,48843,4126,150629.1,0.0,0.0,0,15,0.0,46.3,32426,60611-2021-13,POINT (-87.620291 41.894734)
60611,14,04/04/2021,04/10/2021,39,2189,120,6750.8,1260,50103,3886,154514.9,0.0,0.0,0,15,0.0,46.3,32426,60611-2021-14,POINT (-87.620291 41.894734)
60611,15,04/11/2021,04/17/2021,40,2229,123,6874.1,1244,51347,3836,158351.3,0.0,0.0,0,15,0.0,46.3,32426,60611-2021-15,POINT (-87.620291 41.894734)
60611,16,04/18/2021,04/24/2021,24,2253,74,6948.1,1128,52475,3479,161830,0.0,0.0,0,15,0.0,46.3,32426,60611-2021-16,POINT (-87.620291 41.894734)
60611,17,04/25/2021,05/01/2021,38,2291,117,7065.3,1263,53738,3895,165725,0.0,0.0,0,15,0.0,46.3,32426,60611-2021-17,POINT (-87.620291 41.894734)
60611,18,05/02/2021,05/08/2021,12,2303,37,7102.3,1145,54883,3531,169256.2,0.0,0.0,1,16,3.1,49.3,32426,60611-2021-18,POINT (-87.620291 41.894734)
60611,19,05/09/2021,05/15/2021,4,2307,12,7114.7,981,55864,3025,172281.5,0.0,0.0,0,16,0.0,49.3,32426,60611-2021-19,POINT (-87.620291 41.894734)
60611,2,01/10/2021,01/16/2021,59,1801,182,5554.2,1202,36206,3707,111657.3,0.0,0.1,0,11,0.0,33.9,32426,60611-2021-2,POINT (-87.620291 41.894734)
60611,20,05/16/2021,05/22/2021,4,2311,12,7127,915,56779,2822,175103.3,0.0,0.0,0,16,0.0,49.3,32426,60611-2021-20,POINT (-87.620291 41.894734)
60611,21,05/23/2021,05/29/2021,9,2320,28,7154.8,855,57634,2637,177740.1,0.0,0.0,0,16,0.0,49.3,32426,60611-2021-21,POINT (-87.620291 41.894734)
60611,22,05/30/2021,06/05/2021,7,2327,22,7176.3,829,58463,2557,180296.7,0.0,0.0,1,17,3.1,52.4,32426,60611-2021-22,POINT (-87.620291 41.894734)
60611,23,06/06/2021,06/12/2021,2,2329,6,7182.5,808,59271,2492,182788.5,0.0,0.0,0,17,0.0,52.4,32426,60611-2021-23,POINT (-87.620291 41.894734)
60611,24,06/13/2021,06/19/2021,2,2331,6,7188.7,769,60040,2372,185160.1,0.0,0.0,0,17,0.0,52.4,32426,60611-2021-24,POINT (-87.620291 41.894734)
60611,25,06/20/2021,06/26/2021,3,2334,9,7197.9,724,60764,2233,187392.8,0.0,0.0,0,17,0.0,52.4,32426,60611-2021-25,POINT (-87.620291 41.894734)
60611,26,06/27/2021,07/03/2021,3,2337,9,7207.2,633,61397,1952,189345,0.0,0.0,0,17,0.0,52.4,32426,60611-2021-26,POINT (-87.620291 41.894734)
60611,27,07/04/2021,07/10/2021,6,2343,18,7225.7,775,62172,2390,191735,0.0,0.0,0,17,0.0,52.4,32426,60611-2021-27,POINT (-87.620291 41.894734)
60611,28,07/11/2021,07/17/2021,18,2361,56,7281.2,901,63073,2779,194513.7,0.0,0.0,0,17,0.0,52.4,32426,60611-2021-28,POINT (-87.620291 41.894734)
60611,29,07/18/2021,07/24/2021,27,2388,83,7364.5,1090,64163,3362,197875.2,0.0,0.0,0,17,0.0,52.4,32426,60611-2021-29,POINT (-87.620291 41.894734)
60611,3,01/17/2021,01/23/2021,44,1845,136,5689.9,1165,37371,3593,115250.1,0.0,0.1,1,12,3.1,37.0,32426,60611-2021-3,POINT (-87.620291 41.894734)
60611,30,07/25/2021,07/31/2021,31,2419,96,7460.1,1286,65449,3966,201841.1,0.0,0.0,0,17,0.0,52.4,32426,60611-2021-30,POINT (-87.620291 41.894734)
60611,31,08/01/2021,08/07/2021,37,2456,114,7574.2,1540,66989,4749,206590.4,0.0,0.0,1,18,3.1,55.5,32426,60611-2021-31,POINT (-87.620291 41.894734)
60611,32,08/08/2021,08/14/2021,45,2501,139,7712.9,1693,68682,5221,211811.5,0.0,0.0,1,19,3.1,58.6,32426,60611-2021-32,POINT (-87.620291 41.894734)
60611,33,08/15/2021,08/21/2021,40,2541,123,7836.3,1464,70146,4515,216326.4,0.0,0.0,0,19,0.0,58.6,32426,60611-2021-33,POINT (-87.620291 41.894734)
60611,34,08/22/2021,08/28/2021,36,2577,111,7947.3,1884,72030,5810,222136.6,0.0,0.0,0,19,0.0,58.6,32426,60611-2021-34,POINT (-87.620291 41.894734)
60611,35,08/29/2021,09/04/2021,23,2600,71,8018.3,1839,73869,5671,227807.9,0.0,0.0,0,19,0.0,58.6,32426,60611-2021-35,POINT (-87.620291 41.894734)
60611,36,09/05/2021,09/11/2021,28,2628,86,8104.6,1442,75311,4447,232255,0.0,0.0,0,19,0.0,58.6,32426,60611-2021-36,POINT (-87.620291 41.894734)
60611,37,09/12/2021,09/18/2021,29,2657,89,8194,1632,76943,5033,237288,0.0,0.0,0,19,0.0,58.6,32426,60611-2021-37,POINT (-87.620291 41.894734)
60611,38,09/19/2021,09/25/2021,28,2685,86,8280.4,1604,78547,4947,242234.6,0.0,0.0,0,19,0.0,58.6,32426,60611-2021-38,POINT (-87.620291 41.894734)
60611,39,09/26/2021,10/02/2021,18,2703,56,8335.9,1522,80069,4694,246928.4,0.0,0.0,0,19,0.0,58.6,32426,60611-2021-39,POINT (-87.620291 41.894734)
60611,4,01/24/2021,01/30/2021,33,1878,102,5791.6,1178,38549,3633,118883,0.0,0.1,0,12,0.0,37.0,32426,60611-2021-4,POINT (-87.620291 41.894734)
60611,40,10/03/2021,10/09/2021,24,2727,74,8409.9,1799,81868,5548,252476.4,0.0,0.0,0,19,0.0,58.6,32426,60611-2021-40,POINT (-87.620291 41.894734)
60611,41,10/10/2021,10/16/2021,35,2762,108,8517.9,1787,83655,5511,257987.4,0.0,0.0,0,19,0.0,58.6,32426,60611-2021-41,POINT (-87.620291 41.894734)
60611,42,10/17/2021,10/23/2021,36,2798,111,8628.9,1773,85428,5468,263455.3,0.0,0.0,0,19,0.0,58.6,32426,60611-2021-42,POINT (-87.620291 41.894734)
60611,43,10/24/2021,10/30/2021,25,2823,77,8706,1574,87002,4854,268309.4,0.0,0.0,0,19,0.0,58.6,32426,60611-2021-43,POINT (-87.620291 41.894734)
60611,44,10/31/2021,11/06/2021,34,2857,105,8810.8,1723,88725,5314,273623,0.0,0.0,0,19,0.0,58.6,32426,60611-2021-44,POINT (-87.620291 41.894734)
60611,45,11/07/2021,11/13/2021,40,2897,123,8934.2,1910,90635,5890,279513.4,0.0,0.0,0,19,0.0,58.6,32426,60611-2021-45,POINT (-87.620291 41.894734)
60611,46,11/14/2021,11/20/2021,46,2943,142,9076.1,1998,92633,6162,285675.1,0.0,0.0,0,19,0.0,58.6,32426,60611-2021-46,POINT (-87.620291 41.894734)
60611,47,11/21/2021,11/27/2021,41,2984,126,9202.5,1685,94318,5196,290871.5,0.0,0.0,0,19,0.0,58.6,32426,60611-2021-47,POINT (-87.620291 41.894734)
60611,48,11/28/2021,12/04/2021,66,3050,204,9406,2635,96953,8126,298997.7,0.0,0.0,0,19,0.0,58.6,32426,60611-2021-48,POINT (-87.620291 41.894734)
60611,49,12/05/2021,12/11/2021,70,3120,216,9621.9,2723,99676,8398,307395.3,0.0,0.0,0,19,0.0,58.6,32426,60611-2021-49,POINT (-87.620291 41.894734)
60611,5,01/31/2021,02/06/2021,31,1909,96,5887.3,1166,39715,3596,122478.9,0.0,0.1,1,13,3.1,40.1,32426,60611-2021-5,POINT (-87.620291 41.894734)
60611,50,12/12/2021,12/18/2021,331,3451,1021,10642.7,4024,103700,12410,319805.1,0.1,0.0,1,20,3.1,61.7,32426,60611-2021-50,POINT (-87.620291 41.894734)
60611,51,12/19/2021,12/25/2021,580,4031,1789,12431.4,4599,108299,14183,333988.2,0.1,0.0,0,20,0.0,61.7,32426,60611-2021-51,POINT (-87.620291 41.894734)
60611,52,12/26/2021,01/01/2022,481,4512,1483,13914.8,2989,111288,9218,343206.1,0.2,0.0,1,21,3.1,64.8,32426,60611-2021-52,POINT (-87.620291 41.894734)
60611,6,02/07/2021,02/13/2021,19,1928,59,5945.8,1096,40811,3380,125858.9,0.0,0.1,0,13,0.0,40.1,32426,60611-2021-6,POINT (-87.620291 41.894734)
60611,7,02/14/2021,02/20/2021,24,1952,74,6019.9,859,41670,2649,128508,0.0,0.1,1,14,3.1,43.2,32426,60611-2021-7,POINT (-87.620291 41.894734)
60611,8,02/21/2021,02/27/2021,12,1964,37,6056.9,983,42653,3032,131539.5,0.0,0.0,0,14,0.0,43.2,32426,60611-2021-8,POINT (-87.620291 41.894734)
60611,9,02/28/2021,03/06/2021,22,1986,68,6124.7,1138,43791,3510,135049,0.0,0.0,0,14,0.0,43.2,32426,60611-2021-9,POINT (-87.620291 41.894734)
60611,1,01/02/2022,01/08/2022,512,5024,1579,15493.7,3709,114997,11438,354644.4,0.2,0.0,1,22,3.1,67.8,32426,60611-2022-1,POINT (-87.620291 41.894734)
60611,10,03/06/2022,03/12/2022,17,5637,52,17384.2,1196,131325,3688,404999.1,0.0,0.0,0,27,0.0,83.3,32426,60611-2022-10,POINT (-87.620291 41.894734)
60611,11,03/13/2022,03/19/2022,16,5653,49,17433.5,1288,132613,3972,408971.2,0.0,0.0,0,27,0.0,83.3,32426,60611-2022-11,POINT (-87.620291 41.894734)
60611,12,03/20/2022,03/26/2022,43,5696,133,17566.2,1127,133740,3476,412446.8,0.0,0.0,0,27,0.0,83.3,32426,60611-2022-12,POINT (-87.620291 41.894734)
60611,13,03/27/2022,04/02/2022,67,5763,207,17772.8,1610,135350,4965,417412,0.0,0.0,0,27,0.0,83.3,32426,60611-2022-13,POINT (-87.620291 41.894734)
60611,14,04/03/2022,04/09/2022,81,5844,250,18022.6,1170,136520,3608,421020.2,0.1,0.0,0,27,0.0,83.3,32426,60611-2022-14,POINT (-87.620291 41.894734)
60611,15,04/10/2022,04/16/2022,93,5937,287,18309.4,1086,137606,3349,424369.3,0.1,0.0,0,27,0.0,83.3,32426,60611-2022-15,POINT (-87.620291 41.894734)
60611,16,04/17/2022,04/23/2022,108,6045,333,18642.4,1139,138745,3513,427881.9,0.1,0.0,0,27,0.0,83.3,32426,60611-2022-16,POINT (-87.620291 41.894734)
60611,17,04/24/2022,04/30/2022,101,6146,312,18953.9,1194,139939,3682,431564.2,0.1,0.0,0,27,0.0,83.3,32426,60611-2022-17,POINT (-87.620291 41.894734)
60611,18,05/01/2022,05/07/2022,156,6302,481,19435,1351,141290,4166,435730.6,0.1,0.0,0,27,0.0,83.3,32426,60611-2022-18,POINT (-87.620291 41.894734)
60611,19,05/08/2022,05/14/2022,189,6491,583,20017.9,1423,142713,4388,440119,0.1,0.1,0,27,0.0,83.3,32426,60611-2022-19,POINT (-87.620291 41.894734)
60611,2,01/09/2022,01/15/2022,226,5250,697,16190.7,2915,117912,8990,363634.1,0.1,0.0,0,22,0.0,67.8,32426,60611-2022-2,POINT (-87.620291 41.894734)
60611,20,05/15/2022,05/21/2022,161,6652,496,20514.4,1329,144042,4099,444217.6,0.1,0.1,0,27,0.0,83.3,32426,60611-2022-20,POINT (-87.620291 41.894734)
60611,21,05/22/2022,05/28/2022,172,6824,530,21044.8,1351,145393,4166,448384,0.1,0.1,0,27,0.0,83.3,32426,60611-2022-21,POINT (-87.620291 41.894734)
60611,22,05/29/2022,06/04/2022,165,6989,509,21553.7,1302,146695,4015,452399.3,0.1,0.1,0,27,0.0,83.3,32426,60611-2022-22,POINT (-87.620291 41.894734)
60611,23,06/05/2022,06/11/2022,119,7108,367,21920.7,987,147682,3044,455443.2,0.1,0.1,0,27,0.0,83.3,32426,60611-2022-23,POINT (-87.620291 41.894734)
60611,24,06/12/2022,06/18/2022,89,7197,274,22195.2,726,148408,2239,457682.1,0.1,0.1,1,28,3.1,86.4,32426,60611-2022-24,POINT (-87.620291 41.894734)
60611,25,06/19/2022,06/25/2022,85,7282,262,22457.3,671,149079,2069,459751.4,0.1,0.1,0,28,0.0,86.4,32426,60611-2022-25,POINT (-87.620291 41.894734)
60611,26,06/26/2022,07/02/2022,91,7373,281,22737.9,611,149690,1884,461635.7,0.1,0.1,0,28,0.0,86.4,32426,60611-2022-26,POINT (-87.620291 41.894734)
60611,27,07/03/2022,07/09/2022,109,7482,336,23074.1,607,150297,1872,463507.7,0.2,0.1,0,28,0.0,86.4,32426,60611-2022-27,POINT (-87.620291 41.894734)
60611,28,07/10/2022,07/16/2022,110,7592,339,23413.3,745,151042,2298,465805.2,0.2,0.1,0,28,0.0,86.4,32426,60611-2022-28,POINT (-87.620291 41.894734)
60611,29,07/17/2022,07/23/2022,90,7682,278,23690.9,637,151679,1964,467769.7,0.2,0.1,0,28,0.0,86.4,32426,60611-2022-29,POINT (-87.620291 41.894734)
60611,3,01/16/2022,01/22/2022,124,5374,382,16573.1,2687,120599,8287,371920.7,0.1,0.0,1,23,3.1,70.9,32426,60611-2022-3,POINT (-87.620291 41.894734)
